1200,,,,,_pinkDark_,_pink_,_blueDark_r,_pink_,_pinkDark_,_brownDark_r,,,,,,_pink_,_brownDark_r,_pink_,,,,,,
1260,,,,,_blueDark_r,_pinkDark_,_pink_,_pink_,_pinkDark_,_pink_,,,,,,_pinkDark_,_blueDark_r,_pinkDark_,,,,,,
1320,,,,,_pink_,_blue_,_pink_,,_pink_,_pink_,,,,,,_pink_,_brownDark_r,,,,,,,
1380,,,,,_pinkDark_,_pink_,_pink_,,_blue_,_pink_,,,,,,_pink_,_pink_,,,,,,,
1440,,,,,_pinkDark_,_pink_,_pinkDark_,_pinkDark_,_blue_,_pink_,,,,,,_pinkDark_,_pink_,,,,,,,
1500,,,,,,_pinkDark_,_pinkDark_,,_pinkDark_,_brownDark_r,,,,,,_pink_,_pinkDark_,,,,,,,
1560,,,,,,_blueDark_g,_pinkDark_,_pinkDark_,_pink_,_pinkDark_,,,,,,_pinkDark_,_pink_,,,,,,,
1620,,,,,,_pink_,_pinkDark_,_pink_,_pinkDark_,_pink_,,,,,,_pinkDark_,_pink_,,,,,,,
1680,,,,,,_pinkDark_,_pinkDark_,,_pink_,_pinkDark_,,,,,,_pinkDark_,_pink_,,,,,,,
1740,,,,,,_blue_,_pinkDark_,_pinkDark_,_pinkDark_,_pinkDark_,,,,,,_pink_,_pink_,,,,,,,
1800,,,,,,_pink_,_pink_,_pink_,_pinkDark_,_pinkDark_,,,,,,_pinkDark_,_blueDark_r,,,,,,,
1860,,,,,,_blueDark_g,_pinkDark_,_pinkDark_,_pinkDark_,_pinkDark_,,,,,,_pinkDark_,,,,,,,,
1920,,,,,,_pinkDark_,_pink_,_pinkDark_,_blue_,_pinkDark_,,,,,,_pinkDark_,_pinkDark_,,,,,,,
1980,,,,,,_blueDark_r,_pinkDark_,_pinkDark_,_brown_g,_pinkDark_,,,,,,_pinkDark_,_pinkDark_,,,,,,,
2040,,,,,,_blueDark_g,_pink_,_pinkDark_,_pinkDark_,_pinkDark_,,,,,,_pink_,_pink_,,,,,,,
2100,,,,,,_blueDark_r,_pink_,_pink_,_pinkDark_,_pinkDark_,,,,,,_pink_,_pink_,,,,,,,
2160,,,,,,_pinkDark_,_blueDark_g,_pinkDark_,_pink_,_pinkDark_,,,,,,_pinkDark_,,,,,,,,
2220,,,,,,_blueDark_r,_pinkDark_,,,_pinkDark_,,,,,,_pinkDark_,_pinkDark_,,,,,,,
2280,,,,,,_pinkDark_,_pink_,,_pinkDark_,_pinkDark_,,,,,,_blue_,_pinkDark_,,,,,,,
2340,,,,,,_pink_,_pinkDark_,,_pinkDark_,_pinkDark_,,,,,,_blue_,_pinkDark_,,,,,,,
2400,,,,,,_pinkDark_,_brown_r,,_pinkDark_,_pinkDark_,,,,,,_blueDark_r,,,,,,,,
2460,,,,,,_pinkDark_,_pinkDark_,,_pink_,_pink_,,,,,,_pink_,,,,,,,,
2520,,,,,,_pinkDark_,,,,,,,,,,_pink_,,,,,,,,
2580,,,,,,_pinkDark_,_pinkDark_,,,_pinkDark_,,,,,,_pink_,,,,,,,,
2640,,,,,,_pink_,_pinkDark_,,,,,,,,,_blue_,,,,,,,,
2700,,,,,,_pinkDark_,,,,_pinkDark_,,,,,,_blueDark_g,,,,,,,,
2760,,,,,,_pinkDark_,,,,_pinkDark_,,,,,,_pinkDark_,,,,,,,,
2820,,,,,,_pink_,,,,_pinkDark_,,,,,,_pinkDark_,,,,,,,,
2880,,,,,,_pinkDark_,,,,,,,,,,,,,,,,,,
2940,,,,,,_pinkDark_,,,,,,,,,,,,,,,,,,
3000,,,,,,,,,,,,,,,,_pinkDark_,,,,,,,,
3060,,,,,,,,,,,,,,,,_pinkDark_,,,,,,,,
3120,,,,,,,,,,,,,,,,,,,,,,,,
3180,,,,,,,,,,,,,,,,_pinkDark_,,,,,,,,
3240,,,,,,,,,,,,,,,,_pinkDark_,,,,,,,,
3300,,,,,,,,,,,,,,,,,,,,,,,,
3360,,,,,,,,,,,,,,,,,,,,,,,,
3420,,,,,,,,,,,,,,,,,,,,,,,,
3480,,,,,,,,,,,,,,,,,,,,,,,,
